"id" "protocol_type" "flag" "src_bytes" "logged_in" "count" "srv_count" "serror_rate" "srv_serror_rate" "rerror_rate" "srv_rerror_rate" "diff_srv_rate" "dst_host_diff_srv_rate" "dst_host_same_src_port_rate" "dst_host_serror_rate" "dst_host_srv_serror_rate" "dst_host_rerror_rate" "out"
"45687" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45688" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45689" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45690" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45691" "tcp" "REJ" 0 0 258 20 0 0 1 1 0.06 0.07 0 0 0 1 "neptune."
"45692" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45693" "tcp" "S0" 0 0 130 12 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45694" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45695" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45696" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45697" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"45698" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45699" "icmp" "SF" 520 0 463 463 0 0 0 0 0 0 1 0 0 0 "smurf."
"45700" "tcp" "SF" 230 1 5 6 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45701" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45702" "tcp" "S0" 0 0 111 11 1 1 0 0 0.05 0.06 0 1 1 0 "neptune."
"45703" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45704" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45705" "tcp" "S0" 0 0 125 10 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45706" "tcp" "SF" 341 1 3 7 0 0 0 0 0 0 0.04 0 0 0 "normal."
"45707" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45708" "icmp" "SF" 520 0 446 446 0 0 0 0 0 0 1 0 0 0 "smurf."
"45709" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45710" "tcp" "SF" 2098 1 1 4 0 0 0 0 0 0.03 0.01 0 0 0 "normal."
"45711" "tcp" "S0" 0 0 216 8 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"45712" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45713" "icmp" "SF" 520 0 450 450 0 0 0 0 0 0 1 0 0 0 "smurf."
"45714" "tcp" "S0" 0 0 106 19 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45715" "tcp" "SF" 245 1 2 2 0 0 0 0 0 0.17 0.5 0 0 0 "normal."
"45716" "tcp" "S0" 0 0 229 4 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"45717" "icmp" "SF" 520 0 466 466 0 0 0 0 0 0 1 0 0 0 "smurf."
"45718" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45719" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"45720" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45721" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45722" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45723" "tcp" "S0" 0 0 221 13 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45724" "tcp" "SF" 289 1 8 8 0 0 0 0 0 0 0.12 0 0 0 "normal."
"45725" "tcp" "S0" 0 0 279 10 1 1 0 0 0.06 0.08 0 1 1 0 "neptune."
"45726" "tcp" "REJ" 0 0 154 4 0 0 1 1 0.08 0.07 0 0 0 1 "neptune."
"45727" "tcp" "SF" 225 1 2 21 0 0 0 0 0 0 0 0 0 0 "normal."
"45728" "tcp" "S0" 0 0 232 10 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"45729" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45730" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45731" "tcp" "REJ" 0 0 125 1 0 0 1 1 0.07 0.07 0 0 0 1 "neptune."
"45732" "tcp" "SF" 192 1 3 3 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45733" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45734" "tcp" "REJ" 0 0 144 14 0 0 1 1 0.06 0.06 0 0 0 1 "neptune."
"45735" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45736" "tcp" "SF" 230 1 22 22 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45737" "tcp" "S0" 0 0 273 8 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45738" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45739" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45740" "tcp" "REJ" 0 0 240 12 0 0 1 1 0.07 0.07 0 0 0 1 "neptune."
"45741" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45742" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45743" "tcp" "REJ" 0 0 265 14 0 0 1 1 0.06 0.07 0 0 0 1 "neptune."
"45744" "tcp" "S0" 0 0 263 21 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"45745" "tcp" "S0" 0 0 260 16 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45746" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45747" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45748" "tcp" "SF" 240 1 15 15 0 0 0 0 0 0 0.03 0 0 0 "normal."
"45749" "tcp" "SF" 821 1 1 2 0 0 0 0 0 0.03 0 0 0 0 "normal."
"45750" "tcp" "SF" 222 1 51 53 0 0 0 0 0 0 0.01 0.01 0 0 "normal."
"45751" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45752" "tcp" "SF" 14052 0 3 3 0 0 0 0 0 0.08 0.6 0 0 0 "normal."
"45753" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45754" "icmp" "SF" 520 0 448 448 0 0 0 0 0 0 1 0 0 0 "smurf."
"45755" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45756" "tcp" "SF" 330 1 26 27 0 0 0 0 0 0 0 0 0 0 "normal."
"45757" "tcp" "S0" 0 0 103 9 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45758" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45759" "tcp" "SF" 151 1 12 12 0 0 0 0 0 0.04 0.42 0 0 0 "normal."
"45760" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45761" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"45762" "tcp" "S0" 0 0 70 7 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"45763" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45764" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45765" "tcp" "SF" 308 1 4 4 0 0 0 0 0 0 0 0 0 0 "normal."
"45766" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45767" "tcp" "S0" 0 0 258 25 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"45768" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45769" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45770" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45771" "tcp" "S0" 0 0 129 20 1 1 0 0 0.05 0.07 0 1 1 0 "neptune."
"45772" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45773" "tcp" "S0" 0 0 119 4 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"45774" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45775" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45776" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45777" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45778" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45779" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45780" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45781" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45782" "tcp" "S0" 0 0 101 11 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45783" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45784" "tcp" "SF" 234 1 9 9 0 0 0 0 0 0 0 0 0 0 "normal."
"45785" "tcp" "S0" 0 0 186 7 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45786" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45787" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45788" "tcp" "S0" 0 0 278 10 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45789" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45790" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45791" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45792" "tcp" "S0" 0 0 208 12 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45793" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45794" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45795" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45796" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45797" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45798" "tcp" "SF" 199 1 5 5 0 0 0 0 0 0 0.05 0 0 0 "normal."
"45799" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45800" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45801" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45802" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45803" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45804" "icmp" "SF" 520 0 484 484 0 0 0 0 0 0 1 0 0 0 "smurf."
"45805" "tcp" "S0" 0 0 121 8 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"45806" "icmp" "SF" 520 0 461 461 0 0 0 0 0 0 1 0 0 0 "smurf."
"45807" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45808" "tcp" "S0" 0 0 122 20 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"45809" "tcp" "SF" 266 1 16 16 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45810" "tcp" "S0" 0 0 116 8 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45811" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45812" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45813" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45814" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45815" "tcp" "S0" 0 0 95 7 1 1 0 0 0.07 0.07 0.01 1 1 0 "neptune."
"45816" "tcp" "S0" 0 0 201 1 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"45817" "udp" "SF" 46 0 18 51 0 0 0 0 0 0.01 0 0 0 0 "normal."
"45818" "tcp" "SF" 13 0 1 1 0 0 0 0 0 0.65 0 0 0 0 "normal."
"45819" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45820" "tcp" "REJ" 0 0 1 2 0 0 1 1 0 0 0.08 0 0 1 "normal."
"45821" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45822" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45823" "tcp" "SF" 354 1 1 6 0 0 0 0 0 0 1 0 0 0 "normal."
"45824" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45825" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45826" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45827" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45828" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45829" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45830" "tcp" "SF" 314 1 3 3 0 0 0 0 0 0 0.03 0 0 0 "normal."
"45831" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45832" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45833" "tcp" "REJ" 0 0 120 20 0 0 1 1 0.07 0.07 0 0 0 1 "neptune."
"45834" "icmp" "SF" 520 0 458 458 0 0 0 0 0 0 1 0 0 0 "smurf."
"45835" "tcp" "S0" 0 0 121 16 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"45836" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45837" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45838" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45839" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45840" "tcp" "REJ" 0 0 106 3 0 0 1 1 0.08 0.06 0 0 0 1 "neptune."
"45841" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45842" "tcp" "S0" 0 0 144 11 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"45843" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45844" "tcp" "S0" 0 0 126 5 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45845" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 0.01 0 0 1 "normal."
"45846" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45847" "tcp" "S0" 0 0 212 1 1 1 0 0 0.07 0.09 0 1 1 0 "neptune."
"45848" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45849" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45850" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45851" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45852" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45853" "tcp" "S0" 0 0 133 25 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"45854" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45855" "tcp" "S0" 0 0 249 14 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45856" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45857" "tcp" "REJ" 0 0 1 2 0 0 1 1 0 0 0.14 0 0 1 "normal."
"45858" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45859" "icmp" "SF" 183 0 6 5 0 0 0 0 0.33 0.01 0.13 0 0 0 "normal."
"45860" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45861" "icmp" "SF" 520 0 507 507 0 0 0 0 0 0 1 0 0 0 "smurf."
"45862" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45863" "tcp" "REJ" 0 0 226 13 0 0 1 1 0.07 0.07 0 0 0 1 "neptune."
"45864" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45865" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45866" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45867" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"45868" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45869" "tcp" "SF" 319 1 3 5 0 0 0 0 0 0 0.01 0 0.01 0 "normal."
"45870" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45871" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45872" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45873" "tcp" "SF" 223 1 3 3 0 0 0 0 0 0 0.02 0.02 0 0 "normal."
"45874" "tcp" "SF" 6080 1 1 1 0 0 0 0 0 0.02 0 0 0.01 0 "normal."
"45875" "icmp" "SF" 520 0 461 461 0 0 0 0 0 0 1 0 0 0 "smurf."
"45876" "tcp" "SF" 211 1 4 7 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45877" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45878" "tcp" "S0" 0 0 262 3 1 1 0 0 0.06 0.08 0 1 1 0 "neptune."
"45879" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"45880" "tcp" "S0" 0 0 291 22 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"45881" "tcp" "REJ" 0 0 253 16 0 0 1 1 0.06 0.08 0 0 0 1 "neptune."
"45882" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45883" "tcp" "S0" 0 0 115 6 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45884" "tcp" "SF" 238 1 1 1 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45885" "tcp" "REJ" 0 0 210 5 0 0 1 1 0.07 0.07 0 0 0 1 "neptune."
"45886" "tcp" "S0" 0 0 268 19 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45887" "tcp" "SF" 311 1 12 12 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45888" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45889" "tcp" "SF" 227 1 7 8 0 0 0 0 0 0 0 0 0 0 "normal."
"45890" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45891" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45892" "tcp" "SF" 298 1 1 3 0 0 0 0 0 0 0.25 0 0 0 "normal."
"45893" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45894" "tcp" "SF" 296 1 20 31 0 0 0 0 0 0 0 0 0 0 "normal."
"45895" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45896" "tcp" "SF" 297 1 26 33 0 0 0 0 0 0 0 0 0 0 "normal."
"45897" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45898" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"45899" "tcp" "REJ" 0 0 293 19 0 0 1 1 0.05 0.06 0 0 0 1 "neptune."
"45900" "tcp" "SF" 219 1 4 4 0 0 0 0 0 0 0.05 0 0.01 0 "normal."
"45901" "tcp" "SF" 5336 1 12 12 0 0 0 0 0 0.02 0.55 0.01 0.01 0 "normal."
"45902" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45903" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45904" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45905" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45906" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45907" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"45908" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45909" "tcp" "S0" 0 0 218 13 1 1 0 0 0.06 0.08 0 1 1 0 "neptune."
"45910" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45911" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45912" "tcp" "SF" 249 1 24 24 0 0 0 0 0 0 0 0 0 0 "normal."
"45913" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45914" "icmp" "SF" 520 0 477 477 0 0 0 0 0 0 1 0 0 0 "smurf."
"45915" "udp" "SF" 146 0 1 1 0 0 0 0 0 0.68 0.95 0 0 0 "normal."
"45916" "tcp" "S0" 0 0 126 4 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"45917" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45918" "udp" "SF" 44 0 265 266 0 0 0 0 0.01 0.01 0 0 0 0 "normal."
"45919" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45920" "tcp" "SF" 244 1 1 13 0 0 0 0 0 0 0.33 0 0 0 "normal."
"45921" "tcp" "SF" 239 1 4 4 0 0 0.25 0.25 0 0 0.01 0 0 0.01 "normal."
"45922" "tcp" "SF" 1262 1 2 4 0 0 0 0 0 0.02 0.01 0 0 0 "normal."
"45923" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45924" "tcp" "S0" 0 0 218 6 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45925" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"45926" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45927" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45928" "tcp" "SF" 230 1 19 19 0 0 0 0 0 0 0.01 0 0 0 "normal."
"45929" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45930" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45931" "icmp" "SF" 520 0 451 451 0 0 0 0 0 0 1 0 0 0 "smurf."
"45932" "tcp" "SF" 260 1 1 1 0 0 0 0 0 0 1 0 0 0 "normal."
"45933" "icmp" "SF" 30 0 1 1 0 0 0 0 0 0.01 0.13 0 0 0 "normal."
"45934" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45935" "tcp" "S0" 0 0 210 14 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"45936" "tcp" "REJ" 0 0 124 19 0 0 1 1 0.07 0.06 0 0 0 1 "neptune."
"45937" "tcp" "SF" 2250 1 1 3 0 0 0 0 0 0.09 0.02 0 0 0 "normal."
"45938" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45939" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"45940" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45941" "tcp" "S0" 0 0 111 11 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"45942" "tcp" "S0" 0 0 115 10 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45943" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45944" "tcp" "REJ" 0 0 101 6 0 0 1 1 0.08 0.08 0 0 0 1 "neptune."
"45945" "tcp" "S0" 0 0 127 5 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"45946" "tcp" "S0" 0 0 286 16 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"45947" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45948" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45949" "tcp" "SF" 291 1 5 26 0 0 0 0 0 0 0.02 0 0 0 "normal."
"45950" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45951" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45952" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45953" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45954" "udp" "SF" 46 0 223 222 0 0 0 0 0.01 0.02 0 0 0 0 "normal."
"45955" "tcp" "S0" 0 0 214 8 1 1 0 0 0.06 0.05 0 1 1 0 "neptune."
"45956" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45957" "icmp" "SF" 520 0 480 480 0 0 0 0 0 0 1 0 0 0 "smurf."
"45958" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45959" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45960" "icmp" "SF" 520 0 480 480 0 0 0 0 0 0 1 0 0 0 "smurf."
"45961" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"45962" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"45963" "tcp" "REJ" 0 0 271 13 0 0 1 1 0.06 0.07 0 0 0 1 "neptune."
"45964" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
